노출상태,노출상품명,광고그룹 이름,평균노출순위,노출수,클릭수,전환수,전환율,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,광고그룹 ID,상품 ID
대기 소재,현대메탈시트지 1롤,원본,,,,,,,,on,50.0,nad-a001-02-000000143673317,grp-a001-02-000000021786478,5731013033.0
빈 그룹,,a,,,,,,,,,,,grp-a001-02-000000009335164,5731013033.0
빈 그룹,,b,,,,,,,,,,,grp-a001-02-000000021854519,5731013033.0
빈 그룹,,c,,,,,,,,,,,grp-a001-02-000000021807519,5731013033.0
빈 그룹,,d,,,,,,,,,,,grp-a001-02-000000021807501,5731013033.0
빈 그룹,,e,,,,,,,,,,,grp-a001-02-000000021807488,5731013033.0
빈 그룹,,f,,,,,,,,,,,grp-a001-02-000000021807497,5731013033.0
빈 그룹,,g,,,,,,,,,,,grp-a001-02-000000021807496,5731013033.0
빈 그룹,,h,,,,,,,,,,,grp-a001-02-000000021807523,5731013033.0
빈 그룹,,i,,,,,,,,,,,grp-a001-02-000000021807511,5731013033.0
빈 그룹,,j,,,,,,,,,,,grp-a001-02-000000021807484,5731013033.0
빈 그룹,,k,,,,,,,,,,,grp-a001-02-000000021807485,5731013033.0
빈 그룹,,l,,,,,,,,,,,grp-a001-02-000000021807486,5731013033.0
빈 그룹,,m,,,,,,,,,,,grp-a001-02-000000021807481,5731013033.0
빈 그룹,,n,,,,,,,,,,,grp-a001-02-000000021807552,5731013033.0
빈 그룹,,o,,,,,,,,,,,grp-a001-02-000000021807546,5731013033.0
빈 그룹,,p,,,,,,,,,,,grp-a001-02-000000021807554,5731013033.0
빈 그룹,,q,,,,,,,,,,,grp-a001-02-000000021807550,5731013033.0
빈 그룹,,r,,,,,,,,,,,grp-a001-02-000000021807549,5731013033.0
빈 그룹,,s,,,,,,,,,,,grp-a001-02-000000021807551,5731013033.0
빈 그룹,,t,,,,,,,,,,,grp-a001-02-000000021807555,5731013033.0
빈 그룹,,u,,,,,,,,,,,grp-a001-02-000000022036013,5731013033.0
빈 그룹,,v,,,,,,,,,,,grp-a001-02-000000021785283,5731013033.0
빈 그룹,,w,,,,,,,,,,,grp-a001-02-000000021785266,5731013033.0
빈 그룹,,x,,,,,,,,,,,grp-a001-02-000000022036032,5731013033.0
빈 그룹,,y,,,,,,,,,,,grp-a001-02-000000021785285,5731013033.0
빈 그룹,,z,,,,,,,,,,,grp-a001-02-000000021736136,5731013033.0
빈 그룹,,za,,,,,,,,,,,grp-a001-02-000000022036028,5731013033.0
입찰가 변경인하 50>40,플라잉배너F 물통형 스파이크형 크로스베이스형 사각베이스 윈드배너 깃발 자이언트베너,원본,1.8,82.0,0.0,0.0,0.0,0.0,0.0,on,50.0,nad-a001-02-000000143806799,grp-a001-02-000000021786478,5731013024.0
신규 소재,플라잉배너F 물통형 스파이크형 크로스베이스형 사각베이스 배너 소방자재 배너,a,,,,,,,,on,190.0,,grp-a001-02-000000009335164,5731013024.0
신규 소재,플라잉배너F 물통형 스파이크형 크로스베이스형 사각베이스 블랙보드 모범운전자 자이언트베너,b,,,,,,,,on,190.0,,grp-a001-02-000000021854519,5731013024.0
신규 소재,플라잉배너F 물통형 스파이크형 크로스베이스형 사각베이스 나라별국기 태극기 배너,c,,,,,,,,on,190.0,,grp-a001-02-000000021807519,5731013024.0
신규 소재,플라잉배너F 물통형 스파이크형 크로스베이스형 사각베이스 윈드배너 테이블보 배너,d,,,,,,,,on,190.0,,grp-a001-02-000000021807501,5731013024.0
신규 소재,플라잉배너F 물통형 스파이크형 크로스베이스형 사각베이스 철제이젤 태극기 배너,e,,,,,,,,on,190.0,,grp-a001-02-000000021807488,5731013024.0
신규 소재,플라잉배너F 물통형 스파이크형 크로스베이스형 사각베이스 나라별국기 흡연부스 자이언트베너,f,,,,,,,,on,190.0,,grp-a001-02-000000021807497,5731013024.0
신규 소재,플라잉배너F 물통형 스파이크형 크로스베이스형 사각베이스 물통배너 호주국기 배너,g,,,,,,,,on,190.0,,grp-a001-02-000000021807496,5731013024.0
신규 소재,플라잉배너F 물통형 스파이크형 크로스베이스형 사각베이스 철제이젤 미국국기 배너,h,,,,,,,,on,190.0,,grp-a001-02-000000021807523,5731013024.0
신규 소재,플라잉배너F 물통형 스파이크형 크로스베이스형 사각베이스 자이언트배너 국기 대형현수막,i,,,,,,,,on,190.0,,grp-a001-02-000000021807511,5731013024.0
빈 그룹,,j,,,,,,,,,,,grp-a001-02-000000021807484,5731013024.0
빈 그룹,,k,,,,,,,,,,,grp-a001-02-000000021807485,5731013024.0
빈 그룹,,l,,,,,,,,,,,grp-a001-02-000000021807486,5731013024.0
빈 그룹,,m,,,,,,,,,,,grp-a001-02-000000021807481,5731013024.0
빈 그룹,,n,,,,,,,,,,,grp-a001-02-000000021807552,5731013024.0
빈 그룹,,o,,,,,,,,,,,grp-a001-02-000000021807546,5731013024.0
빈 그룹,,p,,,,,,,,,,,grp-a001-02-000000021807554,5731013024.0
빈 그룹,,q,,,,,,,,,,,grp-a001-02-000000021807550,5731013024.0
빈 그룹,,r,,,,,,,,,,,grp-a001-02-000000021807549,5731013024.0
빈 그룹,,s,,,,,,,,,,,grp-a001-02-000000021807551,5731013024.0
빈 그룹,,t,,,,,,,,,,,grp-a001-02-000000021807555,5731013024.0
빈 그룹,,u,,,,,,,,,,,grp-a001-02-000000022036013,5731013024.0
빈 그룹,,v,,,,,,,,,,,grp-a001-02-000000021785283,5731013024.0
빈 그룹,,w,,,,,,,,,,,grp-a001-02-000000021785266,5731013024.0
빈 그룹,,x,,,,,,,,,,,grp-a001-02-000000022036032,5731013024.0
빈 그룹,,y,,,,,,,,,,,grp-a001-02-000000021785285,5731013024.0
빈 그룹,,z,,,,,,,,,,,grp-a001-02-000000021736136,5731013024.0
빈 그룹,,za,,,,,,,,,,,grp-a001-02-000000022036028,5731013024.0
대기 소재,칼라피스(백색/적색/청색/흑색),원본,,,,,,,,on,50.0,nad-a001-02-000000145968684,grp-a001-02-000000021786478,5731013015.0
빈 그룹,,a,,,,,,,,,,,grp-a001-02-000000009335164,5731013015.0
빈 그룹,,b,,,,,,,,,,,grp-a001-02-000000021854519,5731013015.0
빈 그룹,,c,,,,,,,,,,,grp-a001-02-000000021807519,5731013015.0
빈 그룹,,d,,,,,,,,,,,grp-a001-02-000000021807501,5731013015.0
빈 그룹,,e,,,,,,,,,,,grp-a001-02-000000021807488,5731013015.0
빈 그룹,,f,,,,,,,,,,,grp-a001-02-000000021807497,5731013015.0
빈 그룹,,g,,,,,,,,,,,grp-a001-02-000000021807496,5731013015.0
빈 그룹,,h,,,,,,,,,,,grp-a001-02-000000021807523,5731013015.0
빈 그룹,,i,,,,,,,,,,,grp-a001-02-000000021807511,5731013015.0
빈 그룹,,j,,,,,,,,,,,grp-a001-02-000000021807484,5731013015.0
빈 그룹,,k,,,,,,,,,,,grp-a001-02-000000021807485,5731013015.0
빈 그룹,,l,,,,,,,,,,,grp-a001-02-000000021807486,5731013015.0
빈 그룹,,m,,,,,,,,,,,grp-a001-02-000000021807481,5731013015.0
빈 그룹,,n,,,,,,,,,,,grp-a001-02-000000021807552,5731013015.0
빈 그룹,,o,,,,,,,,,,,grp-a001-02-000000021807546,5731013015.0
빈 그룹,,p,,,,,,,,,,,grp-a001-02-000000021807554,5731013015.0
빈 그룹,,q,,,,,,,,,,,grp-a001-02-000000021807550,5731013015.0
빈 그룹,,r,,,,,,,,,,,grp-a001-02-000000021807549,5731013015.0
빈 그룹,,s,,,,,,,,,,,grp-a001-02-000000021807551,5731013015.0
빈 그룹,,t,,,,,,,,,,,grp-a001-02-000000021807555,5731013015.0
빈 그룹,,u,,,,,,,,,,,grp-a001-02-000000022036013,5731013015.0
빈 그룹,,v,,,,,,,,,,,grp-a001-02-000000021785283,5731013015.0
빈 그룹,,w,,,,,,,,,,,grp-a001-02-000000021785266,5731013015.0
빈 그룹,,x,,,,,,,,,,,grp-a001-02-000000022036032,5731013015.0
빈 그룹,,y,,,,,,,,,,,grp-a001-02-000000021785285,5731013015.0
빈 그룹,,z,,,,,,,,,,,grp-a001-02-000000021736136,5731013015.0
빈 그룹,,za,,,,,,,,,,,grp-a001-02-000000022036028,5731013015.0
입찰가 변경인상 60>90,"LED루미사인 부속 모음 ( 연장선,와이어걸이,전원스위치 )",원본,17.8,4.0,0.0,0.0,0.0,0.0,0.0,on,60.0,nad-a001-02-000000145968685,grp-a001-02-000000021786478,5717750730.0
신규 소재,LED루미사인 제초기 모음 ( 턴버클 ),a,,,,,,,,on,190.0,,grp-a001-02-000000009335164,5717750730.0
신규 소재,LED루미사인 제초기 모음 ( 어댑터 ),b,,,,,,,,on,190.0,,grp-a001-02-000000021854519,5717750730.0
신규 소재,LED루미사인 발전기 모음 ( 누전차단기 ),c,,,,,,,,on,190.0,,grp-a001-02-000000021807519,5717750730.0
신규 소재,LED루미사인 부속 모음 ( 르그랑스위치 ),d,,,,,,,,on,190.0,,grp-a001-02-000000021807501,5717750730.0
신규 소재,LED루미사인 자동차중고부품 모음 ( 파티라이트 ),e,,,,,,,,on,190.0,,grp-a001-02-000000021807488,5717750730.0
신규 소재,LED루미사인 발전기 모음 ( 파티라이트 ),f,,,,,,,,on,190.0,,grp-a001-02-000000021807497,5717750730.0
신규 소재,LED루미사인 부속 모음 ( 테라스꾸미기 ),g,,,,,,,,on,190.0,,grp-a001-02-000000021807496,5717750730.0
신규 소재,LED루미사인 부속 모음 ( 어댑터 ),h,,,,,,,,on,190.0,,grp-a001-02-000000021807523,5717750730.0
신규 소재,LED루미사인 발전기 모음 ( 전기자재 ),i,,,,,,,,on,190.0,,grp-a001-02-000000021807511,5717750730.0
빈 그룹,,j,,,,,,,,,,,grp-a001-02-000000021807484,5717750730.0
빈 그룹,,k,,,,,,,,,,,grp-a001-02-000000021807485,5717750730.0
빈 그룹,,l,,,,,,,,,,,grp-a001-02-000000021807486,5717750730.0
빈 그룹,,m,,,,,,,,,,,grp-a001-02-000000021807481,5717750730.0
빈 그룹,,n,,,,,,,,,,,grp-a001-02-000000021807552,5717750730.0
빈 그룹,,o,,,,,,,,,,,grp-a001-02-000000021807546,5717750730.0
빈 그룹,,p,,,,,,,,,,,grp-a001-02-000000021807554,5717750730.0
빈 그룹,,q,,,,,,,,,,,grp-a001-02-000000021807550,5717750730.0
빈 그룹,,r,,,,,,,,,,,grp-a001-02-000000021807549,5717750730.0
빈 그룹,,s,,,,,,,,,,,grp-a001-02-000000021807551,5717750730.0
빈 그룹,,t,,,,,,,,,,,grp-a001-02-000000021807555,5717750730.0
빈 그룹,,u,,,,,,,,,,,grp-a001-02-000000022036013,5717750730.0
빈 그룹,,v,,,,,,,,,,,grp-a001-02-000000021785283,5717750730.0
빈 그룹,,w,,,,,,,,,,,grp-a001-02-000000021785266,5717750730.0
빈 그룹,,x,,,,,,,,,,,grp-a001-02-000000022036032,5717750730.0
빈 그룹,,y,,,,,,,,,,,grp-a001-02-000000021785285,5717750730.0
빈 그룹,,z,,,,,,,,,,,grp-a001-02-000000021736136,5717750730.0
빈 그룹,,za,,,,,,,,,,,grp-a001-02-000000022036028,5717750730.0
입찰가 변경인상 340>370,LED영업중 오픈사인 조명간판 아크릴채널 캠핑포인트문패 개업선물,원본,6.5,1508.0,16.0,1.0,6.25,6094.0,97500.0,on,340.0,nad-a001-02-000000141193813,grp-a001-02-000000021786478,5691917350.0
신규 소재,네온사인주문제작 돌출간판 서각 잔넬 캠핑포인트문패 수제쿠키,a,,,,,,,,on,190.0,,grp-a001-02-000000009335164,5691917350.0
신규 소재,LED영업중 철망 부동산간판 아크릴쇼케이스 캠핑포인트문패 크루시아,b,,,,,,,,on,190.0,,grp-a001-02-000000021854519,5691917350.0
신규 소재,LED영업중 주차금지표지판 간판업체 아크릴판 캠핑포인트문패 미니금고,c,,,,,,,,on,190.0,,grp-a001-02-000000021807519,5691917350.0
신규 소재,LED영업중 오픈사인 스카시간판 신주 캠핑포인트문패 판촉,d,,,,,,,,on,190.0,,grp-a001-02-000000021807501,5691917350.0
신규 소재,LED영업중 오픈사인 사원증 신주 캠핑포인트문패 소형금고,e,,,,,,,,on,190.0,,grp-a001-02-000000021807488,5691917350.0
신규 소재,네온사인주문제작 철망 LED매입등 간접조명 캠핑포인트문패 대형토분,f,,,,,,,,on,190.0,,grp-a001-02-000000021807497,5691917350.0
신규 소재,LED영업중 돌출간판 스카시간판 아크릴판 캠핑포인트문패 화분종류,g,,,,,,,,on,190.0,,grp-a001-02-000000021807496,5691917350.0
신규 소재,네온사인주문제작 바퀴 간판만들기 야외조명 캠핑포인트문패 홍콩야자,h,,,,,,,,on,190.0,,grp-a001-02-000000021807523,5691917350.0
신규 소재,LED영업중 입간판 간판업체 아크릴쇼케이스 캠핑포인트문패 거실화분,i,,,,,,,,on,190.0,,grp-a001-02-000000021807511,5691917350.0
빈 그룹,,j,,,,,,,,,,,grp-a001-02-000000021807484,5691917350.0
빈 그룹,,k,,,,,,,,,,,grp-a001-02-000000021807485,5691917350.0
빈 그룹,,l,,,,,,,,,,,grp-a001-02-000000021807486,5691917350.0
빈 그룹,,m,,,,,,,,,,,grp-a001-02-000000021807481,5691917350.0
빈 그룹,,n,,,,,,,,,,,grp-a001-02-000000021807552,5691917350.0
빈 그룹,,o,,,,,,,,,,,grp-a001-02-000000021807546,5691917350.0
빈 그룹,,p,,,,,,,,,,,grp-a001-02-000000021807554,5691917350.0
빈 그룹,,q,,,,,,,,,,,grp-a001-02-000000021807550,5691917350.0
빈 그룹,,r,,,,,,,,,,,grp-a001-02-000000021807549,5691917350.0
빈 그룹,,s,,,,,,,,,,,grp-a001-02-000000021807551,5691917350.0
빈 그룹,,t,,,,,,,,,,,grp-a001-02-000000021807555,5691917350.0
빈 그룹,,u,,,,,,,,,,,grp-a001-02-000000022036013,5691917350.0
빈 그룹,,v,,,,,,,,,,,grp-a001-02-000000021785283,5691917350.0
빈 그룹,,w,,,,,,,,,,,grp-a001-02-000000021785266,5691917350.0
빈 그룹,,x,,,,,,,,,,,grp-a001-02-000000022036032,5691917350.0
빈 그룹,,y,,,,,,,,,,,grp-a001-02-000000021785285,5691917350.0
빈 그룹,,z,,,,,,,,,,,grp-a001-02-000000021736136,5691917350.0
빈 그룹,,za,,,,,,,,,,,grp-a001-02-000000022036028,5691917350.0
입찰가 변경인상 330>360,베이커리 아크릴 돌출 LED간판 현판,m,19.4,129.0,0.0,0.0,0.0,0.0,0.0,on,330.0,nad-a001-02-000000141206978,grp-a001-02-000000021807481,5688594406.0
입찰가 변경인상 340>370,베이커리 감성간판,z,12.1,14.0,0.0,0.0,0.0,0.0,0.0,on,340.0,nad-a001-02-000000141207076,grp-a001-02-000000021736136,5688594406.0
입찰가 변경인상 290>320,베이커리 아크릴글자,s,23.8,4.0,0.0,0.0,0.0,0.0,0.0,on,290.0,nad-a001-02-000000141206998,grp-a001-02-000000021807551,5688594406.0
입찰가 변경인상 170>200,베이커리 현관문문패,v,36.3,3.0,0.0,0.0,0.0,0.0,0.0,on,170.0,nad-a001-02-000000141207097,grp-a001-02-000000021785283,5688594406.0
입찰가 변경인상 140>170,베이커리 홈바간판,x,6.0,2.0,0.0,0.0,0.0,0.0,0.0,on,140.0,nad-a001-02-000000141206758,grp-a001-02-000000022036032,5688594406.0
입찰가 변경인상 250>280,베이커리 포인트간판,j,47.0,2.0,0.0,0.0,0.0,0.0,0.0,on,250.0,nad-a001-02-000000141207085,grp-a001-02-000000021807484,5688594406.0
양호 소재,베이커리 이쁜보조간판 LED 조명 빵집 빵나오는 시간,원본,3.0,1.0,0.0,0.0,0.0,0.0,0.0,on,140.0,nad-a001-02-000000141134080,grp-a001-02-000000021786478,5688594406.0
입찰가 변경인상 180>210,베이커리 홈간판,q,11.0,1.0,0.0,0.0,0.0,0.0,0.0,off,180.0,nad-a001-02-000000141206958,grp-a001-02-000000021807550,5688594406.0
대기 소재,베이커리 로고사인,za,,,,,,,,on,140.0,nad-a001-02-000000141206753,grp-a001-02-000000022036028,5688594406.0
대기 소재,베이커리 심플간판,y,,,,,,,,on,140.0,nad-a001-02-000000141206885,grp-a001-02-000000021785285,5688594406.0
off 소재,베이커리 축하선물,w,,,,,,,,on,140.0,nad-a001-02-000000141206951,grp-a001-02-000000021785266,5688594406.0
off 소재,베이커리 대문인테리어,u,,,,,,,,off,140.0,nad-a001-02-000000141206747,grp-a001-02-000000022036013,5688594406.0
off 소재,베이커리 아크릴로고,t,,,,,,,,off,140.0,nad-a001-02-000000141206898,grp-a001-02-000000021807555,5688594406.0
off 소재,베이커리 추가인테리어,r,,,,,,,,off,140.0,nad-a001-02-000000141207021,grp-a001-02-000000021807549,5688594406.0
off 소재,베이커리 샵인테리어소품,p,,,,,,,,off,140.0,nad-a001-02-000000141207055,grp-a001-02-000000021807554,5688594406.0
off 소재,베이커리 캘리그라피,o,,,,,,,,off,140.0,nad-a001-02-000000141206722,grp-a001-02-000000021807546,5688594406.0
off 소재,베이커리 벽면간판,n,,,,,,,,off,140.0,nad-a001-02-000000141206786,grp-a001-02-000000021807552,5688594406.0
off 소재,베이커리 술집오픈선물,l,,,,,,,,off,140.0,nad-a001-02-000000141206832,grp-a001-02-000000021807486,5688594406.0
off 소재,베이커리 벽꾸미기,k,,,,,,,,off,140.0,nad-a001-02-000000141206768,grp-a001-02-000000021807485,5688594406.0
off 소재,베이커리 특이한간판,i,,,,,,,,off,140.0,nad-a001-02-000000141207037,grp-a001-02-000000021807511,5688594406.0
off 소재,베이커리 이니셜사인,h,,,,,,,,off,140.0,nad-a001-02-000000141206935,grp-a001-02-000000021807523,5688594406.0
off 소재,베이커리 사이드간판,g,,,,,,,,off,140.0,nad-a001-02-000000141206809,grp-a001-02-000000021807496,5688594406.0
off 소재,베이커리 디자인사인,f,,,,,,,,off,140.0,nad-a001-02-000000141206911,grp-a001-02-000000021807497,5688594406.0
off 소재,베이커리 DIY,e,,,,,,,,off,130.0,nad-a001-02-000000141207106,grp-a001-02-000000021807488,5688594406.0
off 소재,베이커리 제작,d,,,,,,,,off,140.0,nad-a001-02-000000141206874,grp-a001-02-000000021807501,5688594406.0
off 소재,베이커리 안내판,c,,,,,,,,off,140.0,nad-a001-02-000000141206854,grp-a001-02-000000021807519,5688594406.0
off 소재,베이커리 개업선물,b,,,,,,,,off,140.0,nad-a001-02-000000141206926,grp-a001-02-000000021854519,5688594406.0
off 소재,베이커리 네온사인,a,,,,,,,,off,140.0,nad-a001-02-000000141206992,grp-a001-02-000000009335164,5688594406.0
입찰가 변경인상 340>370,24시 영업중 오픈 잘보이는 적색 LED 개업선물 영업재개 코로나 창문간판,원본,6.8,676.0,2.0,0.0,0.0,297.0,0.0,on,340.0,nad-a001-02-000000141134081,grp-a001-02-000000021786478,5688592256.0
입찰가 변경인상 350>380,24시 영업중 DIY,e,8.7,132.0,0.0,0.0,0.0,0.0,0.0,on,350.0,nad-a001-02-000000141207107,grp-a001-02-000000021807488,5688592256.0
양호 소재,24시 영업중 식당간판,m,4.3,13.0,0.0,0.0,0.0,0.0,0.0,on,250.0,nad-a001-02-000000141206979,grp-a001-02-000000021807481,5688592256.0
입찰가 변경인상 340>370,24시 영업중 감성간판,z,18.0,9.0,0.0,0.0,0.0,0.0,0.0,on,340.0,nad-a001-02-000000141207077,grp-a001-02-000000021736136,5688592256.0
입찰가 변경인상 270>300,24시 영업중 아크릴글자,s,51.0,4.0,0.0,0.0,0.0,0.0,0.0,on,270.0,nad-a001-02-000000141206999,grp-a001-02-000000021807551,5688592256.0
입찰가 변경인상 170>200,24시 영업중 현관문문패,v,37.3,3.0,0.0,0.0,0.0,0.0,0.0,on,170.0,nad-a001-02-000000141207098,grp-a001-02-000000021785283,5688592256.0
양호 소재,24시 영업중 홈바간판,x,4.0,2.0,0.0,0.0,0.0,0.0,0.0,on,140.0,nad-a001-02-000000141206759,grp-a001-02-000000022036032,5688592256.0
입찰가 변경인상 230>260,24시 영업중 포인트간판,j,48.0,2.0,0.0,0.0,0.0,0.0,0.0,on,230.0,nad-a001-02-000000141207086,grp-a001-02-000000021807484,5688592256.0
대기 소재,24시 영업중 로고사인,za,,,,,,,,on,140.0,nad-a001-02-000000141206754,grp-a001-02-000000022036028,5688592256.0
대기 소재,24시 영업중 심플간판,y,,,,,,,,on,140.0,nad-a001-02-000000141206886,grp-a001-02-000000021785285,5688592256.0
off 소재,24시 영업중 축하선물,w,,,,,,,,off,140.0,nad-a001-02-000000141206952,grp-a001-02-000000021785266,5688592256.0
off 소재,24시 영업중 대문인테리어,u,,,,,,,,off,140.0,nad-a001-02-000000141206748,grp-a001-02-000000022036013,5688592256.0
off 소재,24시 영업중 아크릴로고,t,,,,,,,,off,140.0,nad-a001-02-000000141206899,grp-a001-02-000000021807555,5688592256.0
off 소재,24시 영업중 추가인테리어,r,,,,,,,,off,140.0,nad-a001-02-000000141207022,grp-a001-02-000000021807549,5688592256.0
off 소재,24시 영업중 홈간판,q,,,,,,,,off,140.0,nad-a001-02-000000141206959,grp-a001-02-000000021807550,5688592256.0
off 소재,24시 영업중 샵인테리어소품,p,,,,,,,,off,140.0,nad-a001-02-000000141207056,grp-a001-02-000000021807554,5688592256.0
off 소재,24시 영업중 캘리그라피,o,,,,,,,,off,140.0,nad-a001-02-000000141206724,grp-a001-02-000000021807546,5688592256.0
off 소재,24시 영업중 벽면간판,n,,,,,,,,off,140.0,nad-a001-02-000000141206787,grp-a001-02-000000021807552,5688592256.0
off 소재,24시 영업중 술집오픈선물,l,,,,,,,,off,140.0,nad-a001-02-000000141206833,grp-a001-02-000000021807486,5688592256.0
off 소재,24시 영업중 벽꾸미기,k,,,,,,,,off,140.0,nad-a001-02-000000141206769,grp-a001-02-000000021807485,5688592256.0
off 소재,24시 영업중 특이한간판,i,,,,,,,,off,140.0,nad-a001-02-000000141207038,grp-a001-02-000000021807511,5688592256.0
off 소재,24시 영업중 이니셜사인,h,,,,,,,,off,140.0,nad-a001-02-000000141206936,grp-a001-02-000000021807523,5688592256.0
off 소재,24시 영업중 사이드간판,g,,,,,,,,off,140.0,nad-a001-02-000000141206815,grp-a001-02-000000021807496,5688592256.0
off 소재,24시 영업중 디자인사인,f,,,,,,,,off,140.0,nad-a001-02-000000141206912,grp-a001-02-000000021807497,5688592256.0
off 소재,24시 영업중 제작,d,,,,,,,,off,140.0,nad-a001-02-000000141206875,grp-a001-02-000000021807501,5688592256.0
off 소재,24시 영업중 안내판,c,,,,,,,,off,140.0,nad-a001-02-000000141206855,grp-a001-02-000000021807519,5688592256.0
off 소재,24시 영업중 개업선물,b,,,,,,,,off,140.0,nad-a001-02-000000141206927,grp-a001-02-000000021854519,5688592256.0
off 소재,-,a,,,,,,,,off,140.0,nad-a001-02-000000141206993,grp-a001-02-000000009335164,5688592256.0
입찰가 변경인상 330>360,영문글씨 포인트 로고간판 카페 흡연 창고,e,7.4,123.0,1.0,0.0,0.0,319.0,0.0,on,330.0,nad-a001-02-000000141207108,grp-a001-02-000000021807488,5687991038.0
입찰가 변경인상 360>390,영문글자 아크릴스카시 감성간판,z,24.6,60.0,2.0,0.0,0.0,726.0,0.0,on,360.0,nad-a001-02-000000141207078,grp-a001-02-000000021736136,5687991038.0
입찰가 변경인상 240>270,아크릴레터링 카페 개업선물 사인 푯말,원본,6.8,22.0,0.0,0.0,0.0,0.0,0.0,on,240.0,nad-a001-02-000000141134082,grp-a001-02-000000021786478,5687991038.0
양호 소재,영문글자 아크릴스카시 로고사인,za,4.5,6.0,1.0,0.0,0.0,176.0,0.0,on,140.0,nad-a001-02-000000141206755,grp-a001-02-000000022036028,5687991038.0
양호 소재,영문글자 아크릴스카시 홈바간판,x,3.7,3.0,0.0,0.0,0.0,0.0,0.0,on,140.0,nad-a001-02-000000141206760,grp-a001-02-000000022036032,5687991038.0
입찰가 변경인상 170>200,영문글자 아크릴스카시 현관문문패,v,38.7,3.0,0.0,0.0,0.0,0.0,0.0,on,170.0,nad-a001-02-000000141207099,grp-a001-02-000000021785283,5687991038.0
대기 소재,영문글자 아크릴스카시 심플간판,y,,,,,,,,on,140.0,nad-a001-02-000000141206887,grp-a001-02-000000021785285,5687991038.0
대기 소재,영문글자 아크릴스카시 축하선물,w,,,,,,,,on,140.0,nad-a001-02-000000141206953,grp-a001-02-000000021785266,5687991038.0
대기 소재,영문글자 아크릴스카시 대문인테리어,u,,,,,,,,on,140.0,nad-a001-02-000000141206749,grp-a001-02-000000022036013,5687991038.0
대기 소재,영문글자 아크릴스카시 포인트간판,j,,,,,,,,on,170.0,nad-a001-02-000000141207087,grp-a001-02-000000021807484,5687991038.0
off 소재,영문글자 아크릴스카시 아크릴로고,t,,,,,,,,off,140.0,nad-a001-02-000000141206900,grp-a001-02-000000021807555,5687991038.0
